Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed_kmh,Vehicle_Type,Traffic_Density,Weather,Visibility_m,Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,Humidity,Year,Month,Day,Hour,DayOfWeek,Accident_Flag,Alert_Flag
645,2022-02-11 03:40:00,27.04867737,71.42429753,RD-227,392,72,Bike,Low,Storm,9383,Slippery,Yes,Fatal,No,23.59,76.99,2022,2,11,3,Friday,1,0
646,2020-03-03 16:52:00,28.05270032,88.06049442,RD-397,184,23,Bus,Low,Rain,9203,Under Maintenance,No,None,No,46.72,40.09,2020,3,3,16,Tuesday,0,0
647,2023-04-20 04:41:00,20.97151764,94.32171558,RD-423,412,56,Mixed,High,Storm,835,Under Maintenance,No,None,Yes,37.81,60.74,2023,4,20,4,Thursday,0,1
648,2022-06-09 20:02:00,18.84524871,93.7826859,RD-165,140,45,Car,Low,Rain,2418,Slippery,No,None,No,40.37,59.24,2022,6,9,20,Thursday,0,0
649,2020-10-02 11:54:00,30.28120724,77.46700213,RD-138,372,96,Bus,High,Rain,7943,Under Maintenance,No,None,No,43.68,67.51,2020,10,2,11,Friday,0,0
650,2021-12-12 04:56:00,34.83698968,74.79236377,RD-374,129,31,Bus,Very High,Rain,3064,Under Maintenance,Yes,Minor,No,34.95,86.77,2021,12,12,4,Sunday,1,0
651,2018-07-31 07:00:00,34.51948531,75.94745839,RD-214,465,27,Truck,Low,Fog,308,Under Maintenance,No,None,No,22.61,64.79,2018,7,31,7,Tuesday,0,0
652,2022-02-18 08:09:00,23.99700236,76.33270402,RD-310,177,23,Truck,High,Rain,467,Dry,No,None,No,36.11,62.41,2022,2,18,8,Friday,0,0
653,2021-12-04 09:05:00,10.29158921,70.38512695,RD-331,277,84,Mixed,High,Fog,6462,Slippery,No,None,No,37.61,33.02,2021,12,4,9,Saturday,0,0
654,2018-12-14 04:11:00,10.12540454,71.86698004,RD-46,168,39,Truck,Very High,Rain,4323,Under Maintenance,No,None,No,42.36,33.77,2018,12,14,4,Friday,0,0
655,2019-10-04 21:49:00,19.67991515,74.22002578,RD-97,393,9,Car,High,Rain,308,Dry,No,None,No,32.95,41.24,2019,10,4,21,Friday,0,0
656,2021-03-27 09:15:00,29.25275193,68.23690108,RD-227,172,92,Truck,Medium,Rain,3245,Dry,Yes,Minor,No,23.83,31.95,2021,3,27,9,Saturday,1,0
657,2019-12-21 15:02:00,22.42297701,69.36966991,RD-109,349,9,Bike,Medium,Snow,3686,Slippery,No,None,No,28.51,74.6,2019,12,21,15,Saturday,0,0
658,2021-04-01 12:34:00,26.19350682,88.25795803,RD-468,485,97,Mixed,High,Fog,6843,Wet,No,None,No,30.89,73.4,2021,4,1,12,Thursday,0,0
659,2023-06-22 11:37:00,32.45625288,85.96038882,RD-422,331,10,Bus,Low,Fog,2770,Slippery,No,None,No,39.38,38.16,2023,6,22,11,Thursday,0,0
660,2021-10-02 01:48:00,9.169731927,95.41724519,RD-209,36,45,Bus,Medium,Snow,2131,Slippery,No,None,Yes,37.12,80.16,2021,10,2,1,Saturday,0,1
661,2022-05-21 23:57:00,34.79068092,79.65095661,RD-380,268,45,Bike,Medium,Storm,414,Slippery,Yes,Major,No,30.68,39.29,2022,5,21,23,Saturday,1,0
662,2020-03-08 15:16:00,17.59602432,80.88561866,RD-249,313,58,Car,Medium,Rain,1853,Wet,No,None,Yes,49.6,48.07,2020,3,8,15,Sunday,0,1
663,2019-03-17 23:23:00,9.356833367,69.96431853,RD-389,414,48,Bus,Medium,Clear,8996,Slippery,No,None,No,38.17,44.94,2019,3,17,23,Sunday,0,0
664,2021-03-02 22:43:00,32.22742755,72.4152686,RD-265,380,116,Bike,Low,Fog,9478,Slippery,No,None,No,27.12,52.34,2021,3,2,22,Tuesday,0,0
665,2023-12-02 03:38:00,35.09046675,88.05661427,RD-445,61,52,Truck,Very High,Fog,3664,Under Maintenance,No,None,Yes,23.05,45.28,2023,12,2,3,Saturday,0,1
666,2019-06-04 08:25:00,30.29003834,74.81615227,RD-192,144,41,Mixed,Low,Clear,6357,Slippery,No,None,Yes,24.59,59.34,2019,6,4,8,Tuesday,0,1
667,2022-11-15 10:28:00,31.33094785,90.42504337,RD-421,316,97,Bike,Very High,Clear,1191,Slippery,No,None,No,27.38,54.44,2022,11,15,10,Tuesday,0,0
668,2023-06-15 04:27:00,33.26794225,88.46472225,RD-29,490,60,Bike,Medium,Clear,2698,Slippery,No,None,No,24.82,89.19,2023,6,15,4,Thursday,0,0
669,2022-01-31 19:10:00,23.14854241,89.67060983,RD-264,310,37,Truck,Medium,Snow,5191,Under Maintenance,No,None,No,25.6,33.36,2022,1,31,19,Monday,0,0
670,2019-02-17 00:22:00,27.73342352,88.02689616,RD-406,311,95,Car,Low,Rain,2766,Wet,No,None,No,28.55,38.53,2019,2,17,0,Sunday,0,0
671,2021-04-11 03:53:00,16.30709588,88.52221974,RD-82,298,39,Truck,Low,Rain,3490,Slippery,No,None,No,25.2,33.17,2021,4,11,3,Sunday,0,0
672,2022-11-21 19:24:00,15.24131493,83.85718616,RD-34,301,106,Truck,Very High,Clear,5086,Under Maintenance,No,None,No,46.9,67.55,2022,11,21,19,Monday,0,0
673,2021-10-13 06:23:00,25.65933675,87.66887449,RD-160,26,108,Bus,Low,Storm,1105,Slippery,No,None,No,22.41,33.27,2021,10,13,6,Wednesday,0,0
674,2019-12-16 19:59:00,29.30362522,83.25920095,RD-364,399,116,Bike,High,Rain,982,Dry,No,None,No,35.74,80.19,2019,12,16,19,Monday,0,0
675,2019-11-11 17:00:00,19.51707618,73.97656858,RD-260,125,10,Bike,Low,Storm,2046,Under Maintenance,Yes,Fatal,No,32.31,60.72,2019,11,11,17,Monday,1,0
676,2023-06-06 00:27:00,19.60844133,74.31061944,RD-207,414,50,Truck,Medium,Rain,6233,Slippery,No,None,Yes,49.47,61.62,2023,6,6,0,Tuesday,0,1
677,2019-06-11 04:46:00,35.67277347,79.75377808,RD-70,303,78,Truck,Low,Storm,5345,Dry,No,None,No,23.36,63.7,2019,6,11,4,Tuesday,0,0
678,2018-04-08 05:46:00,23.03535142,68.40360518,RD-400,427,40,Bike,Medium,Snow,9120,Slippery,No,None,No,31.94,40.25,2018,4,8,5,Sunday,0,0
679,2018-06-17 21:57:00,36.602244,93.78960857,RD-436,58,48,Bike,High,Rain,1135,Slippery,No,None,No,49.08,41.86,2018,6,17,21,Sunday,0,0
680,2022-02-27 14:49:00,33.02243733,75.77971999,RD-269,70,11,Bike,Medium,Rain,2674,Slippery,Yes,Minor,Yes,45.97,49.13,2022,2,27,14,Sunday,1,1
681,2023-01-18 15:11:00,26.55007187,69.49460381,RD-451,323,11,Car,Low,Fog,8138,Under Maintenance,No,None,No,44.51,65.61,2023,1,18,15,Wednesday,0,0
682,2021-11-28 03:54:00,8.264932195,80.30834264,RD-292,85,33,Truck,Very High,Rain,8739,Under Maintenance,Yes,Minor,No,27.74,42.61,2021,11,28,3,Sunday,1,0
683,2020-01-10 15:40:00,16.58182969,91.6523393,RD-15,277,84,Truck,High,Fog,1095,Under Maintenance,No,None,No,25.13,36.98,2020,1,10,15,Friday,0,0
684,2019-03-02 22:33:00,20.11166975,79.5232296,RD-89,155,69,Bus,High,Clear,8762,Dry,No,None,Yes,40.06,88.21,2019,3,2,22,Saturday,0,1
685,2019-04-29 21:26:00,26.93163238,75.61780885,RD-99,199,64,Bus,Low,Fog,3609,Wet,Yes,Fatal,No,47.88,31.32,2019,4,29,21,Monday,1,0
686,2019-05-06 11:40:00,19.47016912,83.8021691,RD-449,15,116,Mixed,High,Clear,4277,Wet,No,None,No,36.7,78.16,2019,5,6,11,Monday,0,0
687,2020-08-21 07:27:00,32.00689267,84.65703377,RD-427,214,39,Bike,Medium,Rain,597,Under Maintenance,No,None,No,37.15,77.28,2020,8,21,7,Friday,0,0
688,2021-02-26 02:18:00,27.22425287,90.01650098,RD-103,360,115,Bike,Very High,Fog,2682,Wet,No,None,No,28.4,47.83,2021,2,26,2,Friday,0,0
689,2019-02-01 20:12:00,18.06764247,91.19285316,RD-429,259,61,Mixed,Low,Clear,231,Slippery,No,None,Yes,43.08,38.14,2019,2,1,20,Friday,0,1
690,2021-07-01 03:40:00,30.74858737,88.48002469,RD-30,354,33,Truck,High,Fog,1010,Wet,No,None,Yes,25.61,38.74,2021,7,1,3,Thursday,0,1
691,2018-05-07 20:59:00,16.78961912,68.13162005,RD-128,441,42,Bike,Medium,Clear,717,Wet,No,None,No,29.71,71.85,2018,5,7,20,Monday,0,0
692,2020-12-09 16:27:00,9.82081161,68.06027467,RD-17,353,81,Bus,Medium,Fog,5477,Dry,No,None,No,32.76,68.57,2020,12,9,16,Wednesday,0,0
693,2022-04-20 20:15:00,13.00413231,96.3460496,RD-234,115,108,Car,High,Clear,5453,Wet,No,None,No,35.23,76.96,2022,4,20,20,Wednesday,0,0
694,2019-06-28 02:49:00,8.07947429,75.66194803,RD-26,276,16,Truck,Low,Storm,7753,Under Maintenance,No,None,No,27.27,86.25,2019,6,28,2,Friday,0,0
695,2021-03-26 12:58:00,32.13815813,76.18816148,RD-471,426,91,Car,Medium,Rain,3281,Slippery,No,None,No,23.45,71.52,2021,3,26,12,Friday,0,0
696,2019-12-19 23:40:00,26.18614638,89.23499204,RD-185,30,114,Car,High,Rain,1284,Slippery,No,None,No,38.32,39.35,2019,12,19,23,Thursday,0,0
697,2018-12-21 20:43:00,24.54651001,84.86598552,RD-361,496,84,Mixed,Low,Fog,8904,Under Maintenance,Yes,Fatal,No,28.66,44.61,2018,12,21,20,Friday,1,0
698,2019-02-10 04:22:00,27.19939938,81.44336862,RD-102,417,62,Car,Low,Clear,2537,Under Maintenance,No,None,No,37.44,80.53,2019,2,10,4,Sunday,0,0
699,2022-07-31 13:10:00,26.95435143,71.37675125,RD-141,64,82,Bike,Medium,Storm,1003,Slippery,No,None,No,24.63,42.56,2022,7,31,13,Sunday,0,0
700,2021-03-07 05:51:00,24.39949828,70.36314232,RD-189,186,84,Mixed,Low,Rain,8559,Dry,No,None,No,34.43,34.35,2021,3,7,5,Sunday,0,0
701,2019-02-14 20:56:00,32.42989132,88.40507236,RD-422,245,10,Bus,Very High,Fog,1115,Under Maintenance,No,None,No,35.98,72.2,2019,2,14,20,Thursday,0,0
702,2019-10-08 00:10:00,20.78746329,71.61353005,RD-238,381,40,Car,Medium,Rain,9639,Slippery,No,None,No,21.55,54.15,2019,10,8,0,Tuesday,0,0
703,2018-04-18 08:43:00,31.33947397,80.6384974,RD-259,477,56,Bike,Low,Storm,5887,Dry,No,None,No,30.1,85.2,2018,4,18,8,Wednesday,0,0
704,2023-06-06 02:55:00,30.81237686,89.34765612,RD-204,18,92,Bike,Very High,Rain,216,Slippery,Yes,Major,No,24.03,69.02,2023,6,6,2,Tuesday,1,0
705,2022-02-17 20:34:00,13.78564024,94.77276933,RD-326,360,119,Bus,Very High,Snow,3950,Slippery,No,None,No,21.9,35.43,2022,2,17,20,Thursday,0,0
706,2021-12-15 03:32:00,21.15913801,93.33399576,RD-473,485,31,Mixed,Medium,Storm,1693,Dry,No,None,No,49.7,86.87,2021,12,15,3,Wednesday,0,0
707,2021-03-10 14:52:00,32.21303449,93.05697619,RD-64,127,29,Mixed,High,Clear,332,Under Maintenance,No,None,No,29.67,45.51,2021,3,10,14,Wednesday,0,0
708,2019-07-24 14:03:00,32.09480056,78.3964367,RD-349,303,44,Mixed,Low,Storm,2982,Under Maintenance,No,None,No,44.3,50.23,2019,7,24,14,Wednesday,0,0
709,2023-04-11 02:55:00,8.696190304,94.88795334,RD-16,398,40,Bus,Very High,Fog,9433,Wet,No,None,No,27.64,54.14,2023,4,11,2,Tuesday,0,0
710,2018-07-11 04:09:00,14.46845355,87.82620735,RD-124,110,64,Bus,Medium,Clear,6412,Under Maintenance,No,None,No,40.45,33.07,2018,7,11,4,Wednesday,0,0
711,2018-11-29 23:41:00,20.2923575,93.70814287,RD-191,434,33,Bus,Low,Rain,8453,Under Maintenance,No,None,No,42.81,59.79,2018,11,29,23,Thursday,0,0
712,2023-04-04 21:48:00,9.367476247,70.57881245,RD-251,427,99,Mixed,High,Storm,5646,Dry,No,None,No,37.87,37.4,2023,4,4,21,Tuesday,0,0
713,2022-12-12 00:39:00,15.55811406,69.14718662,RD-305,211,7,Car,Low,Clear,2645,Dry,Yes,Fatal,No,34.15,54.06,2022,12,12,0,Monday,1,0
714,2023-06-29 10:57:00,15.49069533,80.45974517,RD-229,361,17,Bus,High,Rain,7461,Slippery,No,None,No,32.36,51.04,2023,6,29,10,Thursday,0,0
715,2019-07-26 05:18:00,14.22248308,92.01243811,RD-91,366,72,Bus,Low,Storm,4696,Dry,No,None,No,30.47,76.37,2019,7,26,5,Friday,0,0
716,2020-02-20 17:17:00,19.50311038,79.84744924,RD-492,456,15,Mixed,Low,Clear,596,Dry,No,None,No,47.89,78.19,2020,2,20,17,Thursday,0,0
717,2022-06-07 01:08:00,31.57731244,93.6547669,RD-446,154,52,Bus,High,Fog,9222,Slippery,No,None,No,44.92,39.2,2022,6,7,1,Tuesday,0,0
718,2019-12-04 03:34:00,15.0792956,74.80842873,RD-243,190,83,Car,High,Rain,7518,Slippery,Yes,None,No,48.95,51.99,2019,12,4,3,Wednesday,1,0
719,2023-04-02 12:03:00,24.87995205,69.14097992,RD-301,45,64,Mixed,Medium,Rain,2653,Wet,No,None,Yes,23.73,52.4,2023,4,2,12,Sunday,0,1
720,2021-01-10 02:44:00,24.16976375,90.07730234,RD-283,45,6,Bus,Medium,Fog,1760,Dry,Yes,Minor,No,41.93,39.08,2021,1,10,2,Sunday,1,0
721,2021-04-14 20:06:00,31.7197984,86.15888327,RD-180,406,83,Bus,High,Fog,8179,Wet,No,None,No,48.15,77.91,2021,4,14,20,Wednesday,0,0
722,2019-09-10 12:15:00,19.42598276,80.76262617,RD-177,29,74,Truck,Very High,Fog,7979,Wet,No,None,Yes,25.44,72.43,2019,9,10,12,Tuesday,0,1
723,2020-08-31 00:40:00,14.48348993,92.51247302,RD-84,316,115,Truck,Low,Clear,9308,Wet,No,None,No,21.99,41.42,2020,8,31,0,Monday,0,0
724,2023-09-06 21:10:00,33.85409882,91.90109548,RD-429,239,17,Bike,High,Fog,7991,Under Maintenance,No,None,Yes,42.23,52.0,2023,9,6,21,Wednesday,0,1
725,2019-08-22 07:32:00,32.15546483,77.41149237,RD-458,220,39,Bike,Very High,Snow,4277,Slippery,No,None,Yes,37.23,36.35,2019,8,22,7,Thursday,0,1
726,2021-04-10 18:54:00,26.02360671,92.30124309,RD-133,479,55,Bus,Very High,Clear,9188,Dry,No,None,No,45.25,67.69,2021,4,10,18,Saturday,0,0
727,2021-06-04 06:19:00,10.70394191,78.00959396,RD-384,281,112,Truck,Medium,Fog,5820,Wet,No,None,No,24.19,37.28,2021,6,4,6,Friday,0,0
728,2022-11-08 06:12:00,8.467417047,86.03518173,RD-426,15,112,Bike,Medium,Fog,2757,Slippery,Yes,Major,Yes,43.86,89.16,2022,11,8,6,Tuesday,1,1
729,2023-10-22 06:38:00,13.29611401,73.58243044,RD-353,468,117,Mixed,Low,Snow,8271,Slippery,No,None,No,26.05,76.84,2023,10,22,6,Sunday,0,0
730,2022-08-14 03:18:00,13.70251819,75.66157333,RD-47,403,60,Truck,Medium,Storm,905,Under Maintenance,No,None,No,24.91,53.41,2022,8,14,3,Sunday,0,0
731,2019-07-08 08:59:00,11.95117511,80.98846537,RD-146,168,44,Car,Low,Fog,8571,Dry,No,None,No,24.93,64.71,2019,7,8,8,Monday,0,0
732,2018-01-17 14:34:00,15.60325977,77.12328528,RD-15,155,81,Car,High,Rain,2654,Wet,No,None,No,44.44,84.68,2018,1,17,14,Wednesday,0,0
733,2020-01-05 00:57:00,17.79876828,71.74513085,RD-198,361,63,Car,Low,Fog,1437,Under Maintenance,No,None,No,39.96,63.25,2020,1,5,0,Sunday,0,0
734,2022-08-10 18:03:00,29.87871359,81.9873627,RD-26,178,16,Car,Medium,Clear,6451,Slippery,Yes,Major,Yes,35.69,40.47,2022,8,10,18,Wednesday,1,1
735,2022-11-03 20:36:00,28.57614202,82.82936491,RD-84,371,20,Truck,Medium,Clear,1859,Wet,No,None,No,30.76,52.72,2022,11,3,20,Thursday,0,0
736,2018-12-05 09:22:00,11.02700033,72.60247206,RD-438,56,57,Mixed,Very High,Fog,7832,Dry,No,None,Yes,46.32,80.59,2018,12,5,9,Wednesday,0,1
737,2020-02-22 08:37:00,36.33610223,73.05508586,RD-293,33,111,Car,Medium,Clear,6511,Under Maintenance,No,None,No,31.77,68.65,2020,2,22,8,Saturday,0,0
738,2018-07-30 14:02:00,29.81203837,68.85106521,RD-400,119,45,Mixed,Very High,Rain,8480,Wet,No,None,No,44.5,69.04,2018,7,30,14,Monday,0,0
739,2021-06-21 02:41:00,12.73956452,68.88016803,RD-495,473,119,Bike,Medium,Fog,4320,Slippery,No,None,No,33.17,82.01,2021,6,21,2,Monday,0,0
740,2021-07-03 19:31:00,11.61040056,78.40030501,RD-110,102,24,Bike,Very High,Rain,2369,Wet,No,None,Yes,31.31,83.64,2021,7,3,19,Saturday,0,1
741,2022-06-17 11:14:00,10.5388597,72.25291782,RD-439,496,44,Bus,Low,Snow,1796,Under Maintenance,No,None,No,33.88,85.19,2022,6,17,11,Friday,0,0
742,2022-01-02 19:55:00,29.22187133,94.65365772,RD-114,226,65,Truck,Low,Storm,1551,Slippery,Yes,Minor,No,29.04,35.69,2022,1,2,19,Sunday,1,0
743,2022-03-21 04:34:00,14.85231025,73.78301101,RD-332,113,81,Car,Low,Snow,7735,Wet,No,None,No,42.43,62.65,2022,3,21,4,Monday,0,0
744,2018-12-24 19:20:00,10.11607186,69.91288604,RD-116,226,38,Mixed,Very High,Fog,333,Dry,No,None,No,35.08,74.43,2018,12,24,19,Monday,0,0
745,2020-09-06 10:08:00,20.23300067,79.72092656,RD-347,177,23,Mixed,Low,Storm,3390,Under Maintenance,No,None,Yes,26.97,75.42,2020,9,6,10,Sunday,0,1
746,2019-07-31 15:35:00,28.55225451,73.58151228,RD-106,54,49,Truck,High,Fog,1758,Under Maintenance,No,None,No,46.99,66.4,2019,7,31,15,Wednesday,0,0
747,2018-08-28 19:47:00,16.83213606,69.79131082,RD-138,348,95,Bike,Low,Storm,3350,Under Maintenance,No,None,No,31.52,40.01,2018,8,28,19,Tuesday,0,0
748,2021-05-11 19:36:00,21.9967216,89.82909662,RD-334,211,33,Truck,Low,Fog,2205,Under Maintenance,No,None,No,36.31,77.85,2021,5,11,19,Tuesday,0,0
749,2023-07-23 03:51:00,13.58757408,84.15585641,RD-210,266,23,Mixed,Very High,Storm,9067,Dry,No,None,Yes,47.19,73.21,2023,7,23,3,Sunday,0,1
750,2021-11-09 12:56:00,20.44530711,69.65331315,RD-263,292,111,Truck,Low,Rain,1162,Slippery,No,None,No,38.73,35.17,2021,11,9,12,Tuesday,0,0
751,2020-10-22 06:56:00,18.40932471,81.5725495,RD-11,31,60,Bike,Medium,Clear,6772,Dry,No,None,No,23.51,57.83,2020,10,22,6,Thursday,0,0
752,2019-05-13 19:47:00,20.58363404,69.12615432,RD-443,37,31,Bike,Very High,Fog,8784,Dry,No,None,No,48.19,40.44,2019,5,13,19,Monday,0,0
753,2019-04-28 20:39:00,21.50563637,78.2751119,RD-400,263,6,Car,Low,Snow,8844,Wet,No,None,No,38.83,50.25,2019,4,28,20,Sunday,0,0
754,2022-07-20 19:02:00,10.67666641,78.53531503,RD-496,441,44,Car,High,Snow,5447,Wet,No,None,No,30.05,31.08,2022,7,20,19,Wednesday,0,0
755,2021-12-24 23:55:00,10.70768222,91.86650703,RD-393,44,107,Car,Very High,Fog,211,Wet,No,None,Yes,24.18,54.02,2021,12,24,23,Friday,0,1
756,2020-08-03 21:19:00,15.55770693,89.32326494,RD-350,12,69,Bike,Low,Rain,8100,Wet,No,None,No,43.82,62.99,2020,8,3,21,Monday,0,0
757,2018-12-24 03:27:00,11.35699227,94.01136875,RD-5,431,82,Mixed,High,Fog,4360,Wet,No,None,No,38.6,67.17,2018,12,24,3,Monday,0,0
758,2019-08-14 04:55:00,15.3307451,72.07500836,RD-243,227,12,Car,Very High,Storm,4008,Dry,Yes,Fatal,Yes,36.0,69.81,2019,8,14,4,Wednesday,1,1
759,2020-01-09 18:22:00,8.711775524,83.47916634,RD-467,309,31,Truck,Medium,Clear,8924,Under Maintenance,No,None,Yes,46.82,80.18,2020,1,9,18,Thursday,0,1
760,2023-07-10 06:35:00,18.17144291,68.58552356,RD-68,263,101,Mixed,Medium,Rain,1925,Dry,Yes,Major,No,43.66,42.93,2023,7,10,6,Monday,1,0
761,2019-10-26 08:46:00,14.18889579,91.94013807,RD-332,398,99,Bus,Low,Clear,2850,Slippery,No,None,No,24.55,37.23,2019,10,26,8,Saturday,0,0
762,2018-07-09 03:12:00,33.87224415,78.63082839,RD-89,249,34,Car,High,Snow,8051,Wet,No,None,Yes,29.35,81.09,2018,7,9,3,Monday,0,1
763,2019-06-10 09:02:00,32.88657025,70.00989275,RD-308,250,29,Bus,Medium,Clear,8228,Slippery,No,None,No,27.45,39.4,2019,6,10,9,Monday,0,0
764,2018-02-15 17:05:00,16.71214636,77.4150598,RD-411,211,53,Car,High,Clear,6308,Under Maintenance,No,None,No,42.32,88.49,2018,2,15,17,Thursday,0,0
765,2018-10-11 05:39:00,21.78906832,76.32045997,RD-5,144,60,Mixed,Medium,Fog,2708,Wet,No,None,Yes,21.01,80.55,2018,10,11,5,Thursday,0,1
766,2018-08-30 00:44:00,35.71797106,90.21403482,RD-115,487,104,Bus,Very High,Snow,9545,Under Maintenance,No,None,No,37.1,60.05,2018,8,30,0,Thursday,0,0
767,2019-08-18 09:37:00,23.19879484,71.67173123,RD-130,482,106,Bike,Medium,Clear,1878,Wet,No,None,No,42.87,88.89,2019,8,18,9,Sunday,0,0
768,2019-12-09 21:16:00,32.60456484,84.11748434,RD-312,435,69,Car,High,Storm,1951,Dry,No,None,No,46.3,35.84,2019,12,9,21,Monday,0,0
769,2019-01-07 00:01:00,31.96486853,91.02365642,RD-413,363,35,Truck,High,Clear,7929,Under Maintenance,No,None,No,30.26,48.18,2019,1,7,0,Monday,0,0
770,2020-06-11 23:46:00,35.29738019,89.44660489,RD-483,376,103,Bus,Low,Fog,3887,Wet,No,None,Yes,44.64,68.29,2020,6,11,23,Thursday,0,1
771,2023-06-02 17:27:00,16.86531865,95.14124845,RD-157,66,64,Truck,Very High,Rain,4988,Wet,No,None,No,23.32,51.0,2023,6,2,17,Friday,0,0
772,2021-06-02 06:02:00,9.259924611,68.01826276,RD-365,94,89,Bus,Medium,Rain,7055,Dry,No,None,Yes,45.39,85.7,2021,6,2,6,Wednesday,0,1
773,2021-10-21 03:45:00,11.01465828,78.26024451,RD-496,166,38,Mixed,Very High,Rain,4469,Wet,No,None,No,23.82,33.94,2021,10,21,3,Thursday,0,0
774,2022-04-10 19:28:00,24.56762805,78.71792293,RD-364,346,21,Truck,Very High,Storm,7733,Under Maintenance,No,None,No,31.92,62.96,2022,4,10,19,Sunday,0,0
775,2023-01-12 05:18:00,23.37806119,68.96594392,RD-330,200,77,Car,High,Clear,8195,Dry,No,None,Yes,43.92,65.45,2023,1,12,5,Thursday,0,1
776,2023-11-10 21:21:00,16.65513796,91.70073158,RD-141,429,33,Bike,Low,Snow,6469,Wet,No,None,Yes,24.5,69.16,2023,11,10,21,Friday,0,1
777,2021-02-21 06:04:00,15.21268562,87.97782953,RD-217,433,76,Mixed,Very High,Clear,1351,Under Maintenance,Yes,None,Yes,26.88,45.34,2021,2,21,6,Sunday,1,1
778,2023-04-11 12:12:00,28.57206146,83.31438932,RD-459,30,87,Bus,High,Rain,9587,Under Maintenance,No,None,No,41.67,51.87,2023,4,11,12,Tuesday,0,0
779,2023-01-18 23:48:00,17.87458329,79.74554917,RD-193,107,115,Car,Medium,Rain,4630,Dry,No,None,Yes,41.6,80.62,2023,1,18,23,Wednesday,0,1
780,2020-07-21 00:06:00,25.51460179,93.96705509,RD-437,190,10,Bus,High,Snow,4471,Under Maintenance,No,None,No,39.23,41.7,2020,7,21,0,Tuesday,0,0
781,2020-12-27 23:08:00,28.65651401,75.66949145,RD-179,153,92,Truck,Low,Clear,7589,Slippery,No,None,No,40.82,79.61,2020,12,27,23,Sunday,0,0
782,2018-02-28 01:34:00,20.48349594,77.70170323,RD-236,183,10,Truck,High,Rain,5846,Wet,No,None,No,36.28,63.76,2018,2,28,1,Wednesday,0,0
783,2022-08-11 21:26:00,13.6087817,95.62631211,RD-130,146,108,Bike,Very High,Snow,2925,Slippery,No,None,Yes,27.55,75.73,2022,8,11,21,Thursday,0,1
784,2020-10-22 21:22:00,32.96262467,69.87412568,RD-112,245,7,Truck,High,Fog,2127,Under Maintenance,No,None,No,30.37,72.82,2020,10,22,21,Thursday,0,0
785,2019-02-28 07:40:00,10.71239753,90.63775661,RD-239,12,99,Mixed,High,Rain,8900,Wet,No,None,No,25.45,42.45,2019,2,28,7,Thursday,0,0
786,2023-08-26 16:19:00,32.0546498,88.82373241,RD-155,32,35,Bus,High,Fog,6678,Wet,Yes,Major,Yes,47.25,64.13,2023,8,26,16,Saturday,1,1
787,2019-06-21 19:16:00,32.26370771,94.15476442,RD-347,150,80,Bus,Very High,Clear,8109,Slippery,Yes,None,No,37.5,82.06,2019,6,21,19,Friday,1,0
788,2023-07-02 22:54:00,24.55897869,70.62633648,RD-267,47,56,Mixed,Low,Storm,890,Slippery,No,None,No,32.03,55.93,2023,7,2,22,Sunday,0,0
789,2018-03-15 17:38:00,26.25480549,96.14287504,RD-423,171,12,Truck,Medium,Clear,5611,Dry,Yes,Fatal,No,33.86,88.0,2018,3,15,17,Thursday,1,0
790,2023-03-12 08:12:00,18.38249477,68.8363001,RD-320,231,111,Truck,Very High,Storm,5339,Wet,No,None,No,48.42,57.13,2023,3,12,8,Sunday,0,0
791,2020-11-07 03:01:00,32.40594244,77.79339981,RD-204,240,94,Mixed,Medium,Snow,6868,Slippery,No,None,No,24.6,38.57,2020,11,7,3,Saturday,0,0
792,2021-10-05 12:51:00,15.64740688,70.45996891,RD-300,419,30,Bike,Medium,Storm,3827,Wet,No,None,No,37.59,53.37,2021,10,5,12,Tuesday,0,0
793,2022-05-06 10:03:00,24.23350585,69.48410964,RD-53,425,19,Car,Very High,Snow,1780,Dry,No,None,No,35.18,87.1,2022,5,6,10,Friday,0,0
794,2020-11-30 12:56:00,8.052050228,95.97691112,RD-4,29,81,Car,Very High,Rain,6876,Slippery,No,None,No,38.34,49.18,2020,11,30,12,Monday,0,0
795,2020-10-25 12:07:00,35.25545007,88.87037928,RD-262,55,60,Truck,Very High,Clear,6198,Under Maintenance,No,None,No,20.54,82.09,2020,10,25,12,Sunday,0,0
796,2019-07-10 16:02:00,35.5005992,82.66500553,RD-340,111,90,Car,Very High,Snow,606,Dry,No,None,No,46.16,82.88,2019,7,10,16,Wednesday,0,0
797,2018-06-01 23:34:00,28.60208387,71.13748323,RD-495,320,66,Car,Low,Clear,8949,Wet,No,None,No,47.96,51.01,2018,6,1,23,Friday,0,0
798,2018-02-20 13:31:00,20.27395512,83.25467909,RD-432,402,17,Car,Low,Clear,970,Under Maintenance,No,None,No,36.95,35.0,2018,2,20,13,Tuesday,0,0
799,2020-07-26 18:29:00,13.17972194,77.28151432,RD-430,496,50,Truck,High,Snow,5924,Under Maintenance,No,None,No,40.9,73.47,2020,7,26,18,Sunday,0,0
800,2018-10-22 07:07:00,22.2814237,75.87603104,RD-192,316,58,Bus,Medium,Snow,4005,Dry,No,None,Yes,47.67,48.69,2018,10,22,7,Monday,0,1
